"","LAKE_ID","SAMPLE_ID","SAMPLE_NAME","LOCATION_ID","DATA_PROVIDER","SAMPLE_DATE","TIME","LAKE_PROJ_CODE","Characteristic.Name","Result.Value","Result.Unit","Result.Sample.Fraction","Depth","WATER","LocationName","Y_Coordinate","X_Coordinate","INFO_TYPE","Waterbody_Classification","PWLID","LAB_NAME_CODE","year","ACRES","County","PWS","Beaches","REMARK","STATUS","QUANTITATION_LIMIT","VALIDATOR_QUALIFIERS","INTERPRETED_QUALIFIERS"
"499","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","AMMONIA",".021999999999999999","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"500","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","QA","1",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"501","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","QG","0",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"502","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","NITROGEN, NITRATE-NITRITE",".060852000000000003","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"503","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","SPECIFIC CONDUCTANCE","208.8","uS/cm",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"504","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","TRUE COLOR","12","color units","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"505","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","ACIDITY, HYDROGEN ION (H+)",".0000000012589254117941601",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"506","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","TEMPERATURE, WATER","22.5","deg C",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"507","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","TEMPERATURE, AIR","24","deg C",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"508","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","NITROGEN, TOTAL",".191","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"509","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","PH","8.9","pH units",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"510","0902EAG0083",15766,"10-215-04","0902EAG0083_C","CSL",2010-08-15,"09:00:00","215","QD","8",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"511","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","AMMONIA",".02","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"512","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","QD","0",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"513","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","TEMPERATURE, AIR","19","deg C",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"514","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","QB","2",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"515","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","QA","1",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"516","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","QG","0",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"517","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","DEPTH, BOTTOM","1.55","m",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"518","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","PHOSPHORUS",".0084000000000000012","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"519","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","DEPTH, SECCHI DISK DEPTH","1.55","m",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"SD","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"520","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","CALCIUM","15.6","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"521","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","PH","7.98","pH units",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"522","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","TEMPERATURE, WATER","20","deg C",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"523","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","QF","0",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"524","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","TRUE COLOR","12","color units","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"525","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","NITROGEN, NITRATE-NITRITE",".016289000000000001","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"526","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","NITROGEN, TOTAL",".34799999999999998","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"527","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","CHLOROPHYLL A","1.4","ug/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"528","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","SPECIFIC CONDUCTANCE","204","uS/cm",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"529","0902EAG0083",15767,"10-215-05","0902EAG0083_C","CSL",2010-08-29,"08:52:00","215","ACIDITY, HYDROGEN ION (H+)",".000000010471285480508999",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"530","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","PH","7.8","pH units",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"531","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","TEMPERATURE, WATER","15","deg C",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"532","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","PHOSPHORUS",".0089999999999999993","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"533","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","NITROGEN, TOTAL",".499","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"534","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","ACIDITY, HYDROGEN ION (H+)",".0000000158489319246111",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"535","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","TRUE COLOR","1","color units","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"536","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","QC","3",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"537","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","SPECIFIC CONDUCTANCE","191.4","uS/cm",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"538","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","CHLOROPHYLL A","1.7","ug/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"539","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","QF","0",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"540","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","QA","1",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"541","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","QB","2",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"542","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","DEPTH, SECCHI DISK DEPTH","1.5","m",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"SD","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"543","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","QG","0",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"544","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","TEMPERATURE, AIR","16","deg C",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"545","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","DEPTH, BOTTOM","1.5","m",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"546","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","NITROGEN, NITRATE-NITRITE",".053629999999999997","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"547","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","AMMONIA",".02","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"548","0902EAG0083",15768,"10-215-06","0902EAG0083_C","CSL",2010-09-12,"09:12:00","215","QD","8",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"549","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","AMMONIA",".025999999999999999","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"550","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","PHOSPHORUS",".014","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"551","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","NITROGEN, NITRATE-NITRITE",".028000000000000001","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"552","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","ACIDITY, HYDROGEN ION (H+)",".0000000426579518801592",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"553","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","NITROGEN, TOTAL",".26200000000000001","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"554","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","QC","4",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"555","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","TEMPERATURE, AIR","16.5","deg C",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"556","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","QA","1",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"557","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","QG","0",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"558","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","CHLOROPHYLL A","1.4","ug/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"559","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","QF","0",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"560","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","QB","2",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"561","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","PH","7.37","pH units",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"562","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","SPECIFIC CONDUCTANCE","223.4","uS/cm",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"563","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","TEMPERATURE, WATER","15.5","deg C",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"564","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","QD","58",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"565","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","DEPTH, SECCHI DISK DEPTH","1.25","m",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"SD","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"566","0902EAG0083",15769,"10-215-07","0902EAG0083_C","CSL",2010-09-26,"09:00:00","215","TRUE COLOR","9","color units","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No",NA,NA,NA,"none",NA
"567","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","NITROGEN, NITRATE-NITRITE",".134357","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"568","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","NITROGEN, TOTAL",".20300000000000001","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"569","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","ACIDITY, HYDROGEN ION (H+)",".000000053703179637025199",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"570","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","QD","0",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"571","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","TRUE COLOR","47","color units","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"572","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","DEPTH, BOTTOM","1.59","m",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"573","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","PHOSPHORUS",".0132","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"574","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","QA","1",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"575","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","DEPTH, SECCHI DISK DEPTH","1.6","m",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"SD","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"576","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","QG","0",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"577","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","QC","1",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"578","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","QF","0",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"579","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","TEMPERATURE, AIR","3","deg C",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"580","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","AMMONIA",".053999999999999999","mg/L","T",NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"581","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","QB","1",NA,NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"582","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","PH","7.27","pH units",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","UFI","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
"583","0902EAG0083",15770,"10-215-08","0902EAG0083_C","CSL",2010-10-10,"09:21:00","215","TEMPERATURE, WATER","8","deg C",NA,NA,"Eagle Pond","EAGLE POND CENTROID",44.668999,-74.273804,"OW","C","0902-0104","none","2010",40.28814825,"FRANKLIN","No","No","no chlorophyll sample",NA,NA,"none",NA
